order_id,customer_id,order_date,year,month,quarter,category,product_name,quantity,unit_price_usd,subtotal_usd,discount_pct,discount_amount_usd,shipping_fee_usd,tax_amount_usd,total_amount_usd,order_status,payment_method,device_used,session_duration_minutes,has_rating,customer_rating,returned,order_year_month,is_delivered
O019395,C07977,2021-11-17,2021,11,Q4,Electronics,Gaming Mouse RGB,2,120.04,240.08,0,0.0,3.99,19.21,263.28,Delivered,Credit Card,Mobile,18.0,0,,0,2021-11,1
O019396,C03815,2025-08-01,2025,8,Q3,Electronics,USB-C Hub,1,88.25,88.25,0,0.0,3.99,7.06,99.3,Delivered,Credit Card,Tablet,4.3,0,,0,2025-08,1
O019397,C00231,2020-04-29,2020,4,Q2,Sports & Outdoors,Jump Rope Speed,1,39.41,39.41,10,3.94,6.99,6.38,48.84,Delivered,Buy Now Pay Later,Desktop,6.7,0,,0,2020-04,1
O019398,C05727,2021-07-31,2021,7,Q3,Books,Zero to One,1,29.54,29.54,0,0.0,0.0,0.0,29.54,Delivered,Buy Now Pay Later,Tablet,17.2,1,3.1,0,2021-07,1
O019399,C00894,2022-05-21,2022,5,Q2,Health & Wellness,Ashwagandha Extract,1,10.92,10.92,5,0.55,0.0,1.04,11.41,Delivered,Credit Card,Mobile,58.7,0,,0,2022-05,1
O019400,C07432,2025-10-23,2025,10,Q4,Electronics,Smart Plug 4-Pack,1,203.96,203.96,0,0.0,4.99,0.0,208.95,Delivered,Debit Card,Mobile,25.5,1,3.9,0,2025-10,1
O019401,C07834,2025-02-19,2025,2,Q1,Home & Kitchen,Shower Curtain,1,63.83,63.83,0,0.0,3.99,6.38,74.2,Delivered,Upi / Digital Wallet,Desktop,9.5,1,3.8,0,2025-02,1
O019402,C01905,2023-01-18,2023,1,Q1,Books,System Design Interview,2,17.36,34.72,0,0.0,3.99,4.17,42.88,Delivered,Debit Card,Tablet,24.9,0,,0,2023-01,1
O019403,C04448,2023-10-06,2023,10,Q4,Sports & Outdoors,Cycling Gloves,1,63.25,63.25,0,0.0,4.99,3.16,71.4,Delivered,Paypal,Desktop,13.7,0,,0,2023-10,1
O019404,C05953,2025-10-26,2025,10,Q4,Health & Wellness,Ashwagandha Extract,2,13.79,27.58,20,5.52,4.99,3.97,31.02,Processing,Debit Card,Mobile,10.6,0,,0,2025-10,0
O019405,C00222,2020-11-09,2020,11,Q4,Toys & Games,Board Game Strategy,2,56.5,113.0,25,28.25,6.99,15.26,107.0,Delivered,Debit Card,Mobile,10.4,0,,0,2020-11,1
O019406,C06940,2026-03-08,2026,3,Q1,Clothing & Apparel,Slim Fit Jeans,1,35.2,35.2,0,0.0,6.99,7.04,49.23,Returned,Credit Card,Mobile,22.1,0,,1,2026-03,0
O019407,C00523,2020-05-20,2020,5,Q2,Jewelry & Accessories,Leather Wallet,1,60.66,60.66,0,0.0,0.0,12.13,72.79,Delivered,Debit Card,Mobile,20.0,0,,0,2020-05,1
O019408,C04731,2022-08-05,2022,8,Q3,Toys & Games,Remote Control Car,1,16.01,16.01,0,0.0,6.99,3.2,26.2,Delivered,Debit Card,Tablet,27.1,0,,0,2022-08,1
O019409,C03058,2022-06-12,2022,6,Q2,Clothing & Apparel,Leather Belt,1,31.42,31.42,30,9.43,3.99,0.0,25.98,Delivered,Credit Card,Mobile,20.1,0,,0,2022-06,1
O019410,C06630,2024-12-09,2024,12,Q4,Health & Wellness,Omega-3 Fish Oil,4,19.26,77.04,25,19.26,3.99,0.0,61.77,Delivered,Debit Card,Desktop,51.3,1,3.4,0,2024-12,1
O019411,C06942,2023-04-27,2023,4,Q2,Electronics,LED Desk Lamp,1,154.98,154.98,0,0.0,4.99,0.0,159.97,Delivered,Debit Card,Tablet,4.0,0,,0,2023-04,1
O019412,C07587,2020-12-20,2020,12,Q4,Home & Kitchen,Knife Set 8pc,1,70.84,70.84,0,0.0,6.99,12.75,90.58,Delivered,Debit Card,Mobile,2.2,0,,0,2020-12,1
O019413,C01086,2024-09-08,2024,9,Q3,Electronics,LED Desk Lamp,1,140.77,140.77,0,0.0,0.0,14.08,154.85,Delivered,Credit Card,Tablet,16.5,0,,0,2024-09,1
O019414,C05802,2021-02-20,2021,2,Q1,Pet Supplies,Pet Shampoo Natural,2,78.56,157.12,0,0.0,3.99,0.0,161.11,Delivered,Credit Card,Desktop,3.3,0,,0,2021-02,1
O019415,C05817,2024-04-23,2024,4,Q2,Home & Kitchen,Air Fryer 5L,3,82.84,248.52,0,0.0,3.99,19.88,272.39,Delivered,Credit Card,Mobile,12.4,0,,0,2024-04,1
O019416,C03048,2024-03-05,2024,3,Q1,Electronics,Smart Plug 4-Pack,1,140.19,140.19,0,0.0,0.0,14.02,154.21,Delivered,Credit Card,Mobile,4.5,1,4.2,0,2024-03,1
O019417,C00316,2025-01-02,2025,1,Q1,Home & Kitchen,Wall Clock Modern,1,66.41,66.41,10,6.64,0.0,5.98,65.75,Delivered,Credit Card,Tablet,15.5,1,4.3,0,2025-01,1
O019418,C04857,2021-02-23,2021,2,Q1,Health & Wellness,Vitamin D3 5000IU,1,22.07,22.07,0,0.0,0.0,2.21,24.28,Delivered,Credit Card,Mobile,4.3,1,4.3,0,2021-02,1
O019419,C04732,2020-10-13,2020,10,Q4,Beauty & Personal Care,Face Wash Gel,1,30.54,30.54,0,0.0,3.99,6.11,40.64,Delivered,Upi / Digital Wallet,Mobile,23.7,1,4.5,0,2020-10,1
O019420,C01604,2021-07-05,2021,7,Q3,Home & Kitchen,Shower Curtain,4,104.35,417.4,0,0.0,4.99,83.48,505.87,Delivered,Paypal,Desktop,16.4,0,,0,2021-07,1
O019421,C07340,2025-03-27,2025,3,Q1,Clothing & Apparel,Winter Jacket,2,80.56,161.12,5,8.06,4.99,27.55,185.6,Delivered,Debit Card,Desktop,6.7,1,4.5,0,2025-03,1
O019422,C02612,2022-09-29,2022,9,Q3,Clothing & Apparel,Hoodie Pullover,3,99.32,297.96,0,0.0,3.99,14.9,316.85,Delivered,Credit Card,Mobile,6.3,1,2.8,0,2022-09,1
O019423,C05649,2020-09-15,2020,9,Q3,Electronics,Smart Watch Series 5,2,141.66,283.32,0,0.0,0.0,28.33,311.65,Delivered,Credit Card,Desktop,3.4,1,3.6,0,2020-09,1
O019424,C00902,2020-12-28,2020,12,Q4,Sports & Outdoors,Yoga Mat Non-slip,2,50.8,101.6,0,0.0,6.99,8.13,116.72,Delivered,Credit Card,Mobile,4.3,0,,0,2020-12,1
O019425,C06474,2022-12-04,2022,12,Q4,Books,Zero to One,5,43.33,216.65,0,0.0,9.99,39.0,265.64,Delivered,Debit Card,Tablet,10.6,0,,0,2022-12,1
O019426,C03563,2021-11-19,2021,11,Q4,Clothing & Apparel,Winter Jacket,1,32.37,32.37,25,8.09,3.99,2.91,31.18,Returned,Credit Card,Desktop,24.4,0,,1,2021-11,0
O019427,C05534,2022-03-10,2022,3,Q1,Pet Supplies,Interactive Cat Toy,2,72.93,145.86,0,0.0,0.0,7.29,153.15,Delivered,Credit Card,Mobile,7.7,0,,0,2022-03,1
O019428,C07817,2023-02-28,2023,2,Q1,Home & Kitchen,Non-stick Pan,1,70.2,70.2,40,28.08,6.99,8.42,57.53,Delivered,Credit Card,Mobile,7.6,0,,0,2023-02,1
O019429,C04811,2021-08-28,2021,8,Q3,Health & Wellness,Multivitamin Daily,2,6.49,12.98,0,0.0,4.99,2.6,20.57,Delivered,Credit Card,Mobile,14.1,0,,0,2021-08,1
O019430,C02923,2025-03-13,2025,3,Q1,Electronics,Gaming Mouse RGB,1,201.14,201.14,0,0.0,6.99,24.14,232.27,Delivered,Paypal,Mobile,44.8,0,,0,2025-03,1
O019431,C07296,2020-12-14,2020,12,Q4,Home & Kitchen,Shower Curtain,4,51.9,207.6,10,20.76,0.0,9.34,196.18,Delivered,Credit Card,Mobile,7.4,1,3.7,0,2020-12,1
O019432,C05940,2022-09-05,2022,9,Q3,Travel & Luggage,Packing Cubes 6-Set,1,119.45,119.45,0,0.0,0.0,11.94,131.39,Returned,Paypal,Mobile,15.1,0,,1,2022-09,0
O019433,C03454,2024-05-09,2024,5,Q2,Electronics,Smart Watch Series 5,1,109.18,109.18,5,5.46,0.0,8.3,112.02,Delivered,Buy Now Pay Later,Mobile,10.2,1,4.0,0,2024-05,1
O019434,C05574,2024-06-08,2024,6,Q2,Clothing & Apparel,Yoga Pants,3,42.74,128.22,0,0.0,9.99,12.82,151.03,Delivered,Paypal,Desktop,21.9,0,,0,2024-06,1
O019435,C01335,2020-09-29,2020,9,Q3,Health & Wellness,Melatonin 5mg,1,30.51,30.51,5,1.53,3.99,0.0,32.97,Cancelled,Paypal,Mobile,7.5,0,,0,2020-09,0
O019436,C04931,2024-03-03,2024,3,Q1,Food & Grocery,Honey Raw Organic,1,22.76,22.76,0,0.0,4.99,4.1,31.85,Delivered,Debit Card,Mobile,37.9,1,3.6,0,2024-03,1
O019437,C02912,2025-09-03,2025,9,Q3,Food & Grocery,Honey Raw Organic,1,29.45,29.45,0,0.0,4.99,2.94,37.38,Delivered,Upi / Digital Wallet,Mobile,29.0,0,,0,2025-09,1
O019438,C07984,2020-04-30,2020,4,Q2,Home & Kitchen,Storage Containers,2,19.0,38.0,0,0.0,3.99,6.84,48.83,Delivered,Credit Card,Mobile,11.6,0,,0,2020-04,1
O019439,C05693,2021-10-11,2021,10,Q4,Toys & Games,Art Supply Kit,1,23.36,23.36,20,4.67,0.0,3.74,22.43,Delivered,Credit Card,Mobile,8.1,0,,0,2021-10,1
O019440,C06637,2021-08-22,2021,8,Q3,Pet Supplies,Bird Cage Deluxe,1,79.75,79.75,0,0.0,3.99,15.95,99.69,Delivered,Paypal,Tablet,31.5,0,,0,2021-08,1
O019441,C06186,2024-12-10,2024,12,Q4,Clothing & Apparel,Winter Jacket,3,74.08,222.24,0,0.0,3.99,26.67,252.9,Processing,Debit Card,Tablet,91.3,0,,0,2024-12,0
O019442,C03408,2021-02-28,2021,2,Q1,Electronics,Portable Charger 20000mAh,1,335.96,335.96,15,50.39,3.99,0.0,289.56,Delivered,Credit Card,Mobile,27.7,0,,0,2021-02,1
O019443,C03523,2025-11-03,2025,11,Q4,Electronics,Webcam 4K,2,453.38,906.76,0,0.0,0.0,72.54,979.3,Delivered,Credit Card,Mobile,4.8,0,,0,2025-11,1
O019444,C07466,2020-06-18,2020,6,Q2,Electronics,Smart Plug 4-Pack,2,47.58,95.16,0,0.0,4.99,7.61,107.76,Processing,Upi / Digital Wallet,Desktop,11.4,0,,0,2020-06,0
O019445,C07955,2022-12-31,2022,12,Q4,Electronics,LED Desk Lamp,1,120.59,120.59,15,18.09,3.99,12.3,118.79,Delivered,Paypal,Mobile,13.4,1,4.4,0,2022-12,1
O019446,C05736,2024-01-02,2024,1,Q1,Toys & Games,Educational Tablet,1,57.91,57.91,0,0.0,0.0,6.95,64.86,Delivered,Credit Card,Mobile,7.9,0,,0,2024-01,1
O019447,C06894,2024-10-01,2024,10,Q4,Home & Kitchen,Knife Set 8pc,1,56.17,56.17,0,0.0,6.99,11.23,74.39,Delivered,Credit Card,Mobile,12.3,1,4.7,0,2024-10,1
O019448,C04179,2023-05-23,2023,5,Q2,Clothing & Apparel,Running Shoes,1,94.69,94.69,0,0.0,0.0,11.36,106.05,Delivered,Upi / Digital Wallet,Tablet,21.7,0,,0,2023-05,1
O019449,C03626,2025-01-27,2025,1,Q1,Automotive,Windshield Cleaner,5,77.37,386.85,0,0.0,0.0,46.42,433.27,Delivered,Paypal,Mobile,8.4,1,3.5,0,2025-01,1
O019450,C06173,2025-05-29,2025,5,Q2,Clothing & Apparel,Yoga Pants,1,45.02,45.02,0,0.0,4.99,5.4,55.41,Delivered,Credit Card,Mobile,19.0,0,,0,2025-05,1
O019451,C02164,2024-11-16,2024,11,Q4,Clothing & Apparel,Winter Jacket,1,32.57,32.57,30,9.77,0.0,0.0,22.8,Delivered,Credit Card,Mobile,6.5,0,,0,2024-11,1
O019452,C01474,2024-07-31,2024,7,Q3,Home & Kitchen,Non-stick Pan,1,97.55,97.55,0,0.0,6.99,11.71,116.25,Delivered,Credit Card,Desktop,2.7,0,,0,2024-07,1
O019453,C02378,2023-12-21,2023,12,Q4,Electronics,Webcam 4K,2,281.36,562.72,10,56.27,0.0,25.32,531.77,Delivered,Cryptocurrency,Tablet,7.1,0,,0,2023-12,1
O019454,C05105,2020-08-17,2020,8,Q3,Books,The Alchemist,4,13.33,53.32,0,0.0,3.99,5.33,62.64,Delivered,Bank Transfer,Tablet,8.2,1,4.3,0,2020-08,1
O019455,C06946,2020-07-09,2020,7,Q3,Pet Supplies,Fish Tank 10L,1,37.56,37.56,20,7.51,4.99,2.4,37.44,Delivered,Credit Card,Tablet,10.6,0,,0,2020-07,1
O019456,C03949,2025-06-10,2025,6,Q2,Clothing & Apparel,Leather Belt,1,110.6,110.6,0,0.0,0.0,8.85,119.45,Delivered,Credit Card,Desktop,18.6,0,,0,2025-06,1
O019457,C01320,2022-03-21,2022,3,Q1,Beauty & Personal Care,Sunscreen SPF50,1,9.06,9.06,10,0.91,4.99,0.41,13.55,Delivered,Debit Card,Desktop,35.8,0,,0,2022-03,1
O019458,C03838,2020-07-11,2020,7,Q3,Toys & Games,Action Figure Set,2,56.54,113.08,0,0.0,4.99,9.05,127.12,Delivered,Debit Card,Mobile,9.8,1,4.0,0,2020-07,1
O019459,C06393,2023-09-16,2023,9,Q3,Jewelry & Accessories,Silk Scarf,1,74.16,74.16,0,0.0,3.99,0.0,78.15,Delivered,Debit Card,Mobile,17.0,1,3.2,0,2023-09,1
O019460,C00926,2022-01-05,2022,1,Q1,Electronics,Webcam 4K,1,209.53,209.53,15,31.43,3.99,17.81,199.9,Delivered,Paypal,Desktop,15.5,0,,0,2022-01,1
O019461,C02964,2026-02-14,2026,2,Q1,Books,Thinking Fast and Slow,1,24.28,24.28,5,1.21,3.99,4.61,31.67,Delivered,Credit Card,Mobile,26.0,1,3.9,0,2026-02,1
O019462,C03969,2020-02-22,2020,2,Q1,Toys & Games,Art Supply Kit,1,27.38,27.38,0,0.0,0.0,2.19,29.57,Delivered,Upi / Digital Wallet,Mobile,14.2,0,,0,2020-02,1
O019463,C06295,2021-12-20,2021,12,Q4,Electronics,USB-C Hub,1,75.67,75.67,0,0.0,3.99,0.0,79.66,Delivered,Credit Card,Mobile,5.4,1,4.7,0,2021-12,1
O019464,C03109,2025-06-30,2025,6,Q2,Health & Wellness,Magnesium Glycinate,1,44.6,44.6,0,0.0,3.99,4.46,53.05,Delivered,Paypal,Tablet,17.3,0,,0,2025-06,1
O019465,C07919,2020-03-22,2020,3,Q1,Food & Grocery,Honey Raw Organic,1,13.99,13.99,0,0.0,4.99,0.7,19.68,Returned,Credit Card,Desktop,11.6,0,,1,2020-03,0
O019466,C06514,2021-10-09,2021,10,Q4,Sports & Outdoors,Dumbbell Set 20kg,2,25.92,51.84,25,12.96,6.99,7.78,53.65,Delivered,Credit Card,Desktop,23.4,1,3.5,0,2021-10,1
O019467,C01828,2026-01-29,2026,1,Q1,Electronics,Smart Watch Series 5,4,147.55,590.2,0,0.0,0.0,0.0,590.2,Delivered,Credit Card,Desktop,8.1,1,4.3,0,2026-01,1
O019468,C03939,2020-11-28,2020,11,Q4,Books,The Pragmatic Programmer,1,17.61,17.61,0,0.0,9.99,0.88,28.48,Delivered,Credit Card,Desktop,8.0,1,3.5,0,2020-11,1
O019469,C07566,2023-08-20,2023,8,Q3,Electronics,Mechanical Keyboard,3,91.41,274.23,10,27.42,0.0,49.36,296.17,Delivered,Bank Transfer,Desktop,18.9,1,3.2,0,2023-08,1
O019470,C06478,2021-12-20,2021,12,Q4,Toys & Games,Puzzle 1000pc,1,15.33,15.33,0,0.0,3.99,1.53,20.85,Delivered,Credit Card,Mobile,8.0,0,,0,2021-12,1
O019471,C04004,2024-05-28,2024,5,Q2,Beauty & Personal Care,Nail Kit,2,14.09,28.18,15,4.23,4.99,2.4,31.34,Delivered,Credit Card,Mobile,5.6,1,3.1,0,2024-05,1
O019472,C04258,2024-03-07,2024,3,Q1,Electronics,Bluetooth Speaker,1,274.88,274.88,0,0.0,4.99,13.74,293.61,Delivered,Buy Now Pay Later,Mobile,3.0,1,3.9,0,2024-03,1
O019473,C04249,2020-05-02,2020,5,Q2,Jewelry & Accessories,Ring Set 5pc,3,24.62,73.86,0,0.0,6.99,5.91,86.76,Delivered,Credit Card,Desktop,27.6,0,,0,2020-05,1
O019474,C05045,2020-09-13,2020,9,Q3,Office Supplies,File Folders 50pk,3,138.24,414.72,0,0.0,3.99,49.77,468.48,Delivered,Upi / Digital Wallet,Mobile,9.8,1,3.3,0,2020-09,1
O019475,C06830,2022-10-02,2022,10,Q4,Toys & Games,Stuffed Animal Bear,1,32.88,32.88,0,0.0,0.0,5.92,38.8,Cancelled,Credit Card,Mobile,14.0,0,,0,2022-10,0
O019476,C07634,2023-04-12,2023,4,Q2,Books,Thinking Fast and Slow,3,40.49,121.47,0,0.0,3.99,9.72,135.18,Delivered,Credit Card,Mobile,9.4,1,4.4,0,2023-04,1
O019477,C01569,2026-01-25,2026,1,Q1,Books,Atomic Habits,1,14.82,14.82,20,2.96,0.0,1.42,13.28,Delivered,Debit Card,Desktop,10.1,0,,0,2026-01,1
O019478,C04297,2022-05-04,2022,5,Q2,Clothing & Apparel,Casual Sneakers,4,36.78,147.12,15,22.07,9.99,15.01,150.05,Delivered,Buy Now Pay Later,Desktop,14.0,0,,0,2022-05,1
O019479,C03357,2020-07-01,2020,7,Q3,Electronics,Mechanical Keyboard,1,478.23,478.23,0,0.0,3.99,38.26,520.48,Delivered,Credit Card,Desktop,14.6,1,2.4,0,2020-07,1
O019480,C05643,2023-10-08,2023,10,Q4,Food & Grocery,Protein Powder Vanilla,1,24.58,24.58,0,0.0,0.0,2.46,27.04,Delivered,Bank Transfer,Tablet,5.7,1,3.5,0,2023-10,1
O019481,C07029,2024-10-31,2024,10,Q4,Home & Kitchen,Shower Curtain,2,48.79,97.58,0,0.0,4.99,7.81,110.38,Delivered,Credit Card,Mobile,9.1,0,,0,2024-10,1
O019482,C07326,2026-03-13,2026,3,Q1,Automotive,Windshield Cleaner,2,72.42,144.84,0,0.0,9.99,7.24,162.07,Delivered,Debit Card,Mobile,28.2,1,3.9,0,2026-03,1
O019483,C05542,2025-05-06,2025,5,Q2,Books,Zero to One,2,24.35,48.7,0,0.0,9.99,3.9,62.59,Delivered,Paypal,Desktop,12.2,1,2.8,0,2025-05,1
O019484,C00297,2023-11-23,2023,11,Q4,Electronics,Smart Plug 4-Pack,1,223.24,223.24,0,0.0,6.99,40.18,270.41,Delivered,Debit Card,Desktop,43.1,1,3.9,0,2023-11,1
O019485,C03465,2024-07-03,2024,7,Q3,Electronics,Smart Watch Series 5,1,92.83,92.83,0,0.0,0.0,0.0,92.83,Delivered,Credit Card,Mobile,6.7,0,,0,2024-07,1
O019486,C01082,2024-10-08,2024,10,Q4,Automotive,Tire Inflator,2,64.41,128.82,0,0.0,3.99,25.76,158.57,Delivered,Cryptocurrency,Mobile,4.8,1,3.7,0,2024-10,1
O019487,C06044,2023-09-20,2023,9,Q3,Home & Kitchen,Shower Curtain,2,95.0,190.0,5,9.5,0.0,32.49,212.99,Delivered,Debit Card,Mobile,7.4,1,3.9,0,2023-09,1
O019488,C03531,2024-02-15,2024,2,Q1,Pet Supplies,Flea Collar,1,68.32,68.32,0,0.0,0.0,0.0,68.32,Delivered,Upi / Digital Wallet,Desktop,16.4,0,,0,2024-02,1
O019489,C02582,2023-10-27,2023,10,Q4,Travel & Luggage,Passport Holder RFID,2,119.35,238.7,0,0.0,4.99,28.64,272.33,Delivered,Credit Card,Desktop,13.7,0,,0,2023-10,1
O019490,C04152,2025-08-06,2025,8,Q3,Home & Kitchen,Coffee Maker Drip,3,47.05,141.15,0,0.0,0.0,0.0,141.15,Returned,Debit Card,Desktop,16.7,0,,1,2025-08,0
O019491,C02037,2025-12-14,2025,12,Q4,Home & Kitchen,Electric Kettle,1,48.21,48.21,0,0.0,6.99,8.68,63.88,Delivered,Credit Card,Mobile,7.2,0,,0,2025-12,1
O019492,C07667,2020-06-22,2020,6,Q2,Clothing & Apparel,Winter Jacket,2,37.94,75.88,0,0.0,4.99,6.07,86.94,Delivered,Paypal,Mobile,3.0,1,3.9,0,2020-06,1
O019493,C06704,2020-12-15,2020,12,Q4,Sports & Outdoors,Pull-up Bar,3,37.53,112.59,0,0.0,9.99,0.0,122.58,Processing,Credit Card,Mobile,10.7,0,,0,2020-12,0
O019494,C05067,2025-08-10,2025,8,Q3,Electronics,Webcam 4K,1,99.2,99.2,0,0.0,3.99,9.92,113.11,Returned,Paypal,Mobile,6.8,0,,1,2025-08,0
O019495,C00508,2020-04-21,2020,4,Q2,Toys & Games,Remote Control Car,1,53.24,53.24,0,0.0,0.0,5.32,58.56,Delivered,Paypal,Mobile,11.7,0,,0,2020-04,1
O019496,C04785,2023-09-28,2023,9,Q3,Food & Grocery,Dark Chocolate 85%,2,10.35,20.7,20,4.14,4.99,0.0,21.55,Delivered,Debit Card,Mobile,31.3,0,,0,2023-09,1
O019497,C04190,2023-04-06,2023,4,Q2,Electronics,Smart Watch Series 5,1,125.01,125.01,0,0.0,0.0,10.0,135.01,Delivered,Upi / Digital Wallet,Desktop,14.4,1,3.5,0,2023-04,1
O019498,C07160,2020-01-18,2020,1,Q1,Pet Supplies,Pet Shampoo Natural,1,26.66,26.66,20,5.33,4.99,1.71,28.03,Delivered,Paypal,Tablet,48.9,1,4.6,0,2020-01,1
O019499,C01249,2024-02-11,2024,2,Q1,Automotive,Dashcam 4K,1,60.08,60.08,0,0.0,6.99,12.02,79.09,Delivered,Credit Card,Mobile,18.2,0,,0,2024-02,1
O019500,C01123,2024-05-25,2024,5,Q2,Beauty & Personal Care,Sunscreen SPF50,1,11.43,11.43,0,0.0,0.0,0.0,11.43,Delivered,Debit Card,Tablet,9.6,0,,0,2024-05,1
O019501,C06145,2023-11-27,2023,11,Q4,Sports & Outdoors,Water Bottle 1L,3,34.04,102.12,0,0.0,3.99,8.17,114.28,Delivered,Buy Now Pay Later,Desktop,19.4,1,3.0,0,2023-11,1
O019502,C00537,2021-10-19,2021,10,Q4,Jewelry & Accessories,Phone Case Designer,1,71.29,71.29,0,0.0,3.99,12.83,88.11,Delivered,Credit Card,Mobile,3.1,1,2.9,0,2021-10,1
O019503,C06724,2025-10-22,2025,10,Q4,Jewelry & Accessories,Phone Case Designer,1,31.75,31.75,5,1.59,0.0,0.0,30.16,Delivered,Upi / Digital Wallet,Mobile,21.0,1,4.1,0,2025-10,1
O019504,C07686,2021-08-18,2021,8,Q3,Home & Kitchen,Coffee Maker Drip,1,89.77,89.77,5,4.49,4.99,0.0,90.27,Delivered,Paypal,Mobile,5.0,0,,0,2021-08,1
O019505,C05199,2021-09-21,2021,9,Q3,Clothing & Apparel,Leather Belt,1,24.82,24.82,0,0.0,9.99,1.99,36.8,Delivered,Credit Card,Mobile,11.5,1,3.9,0,2021-09,1
O019506,C05272,2022-03-10,2022,3,Q1,Sports & Outdoors,Pull-up Bar,1,62.36,62.36,0,0.0,4.99,4.99,72.34,Delivered,Debit Card,Mobile,9.5,0,,0,2022-03,1
O019507,C05594,2025-09-01,2025,9,Q3,Books,Deep Work,1,56.74,56.74,0,0.0,9.99,11.35,78.08,Delivered,Upi / Digital Wallet,Desktop,19.0,0,,0,2025-09,1
O019508,C06947,2024-04-02,2024,4,Q2,Clothing & Apparel,Sports Socks 6-Pack,3,44.82,134.46,0,0.0,4.99,10.76,150.21,Delivered,Upi / Digital Wallet,Mobile,5.7,0,,0,2024-04,1
O019509,C00534,2021-08-10,2021,8,Q3,Toys & Games,Outdoor Frisbee,1,73.02,73.02,0,0.0,9.99,0.0,83.01,Delivered,Credit Card,Mobile,28.5,1,4.3,0,2021-08,1
O019510,C05493,2021-07-14,2021,7,Q3,Home & Kitchen,Air Fryer 5L,1,47.87,47.87,0,0.0,3.99,9.57,61.43,Delivered,Credit Card,Desktop,14.5,1,3.4,0,2021-07,1
O019511,C07349,2022-05-24,2022,5,Q2,Electronics,Webcam 4K,1,57.41,57.41,0,0.0,6.99,4.59,68.99,Delivered,Paypal,Desktop,14.3,0,,0,2022-05,1
O019512,C04896,2020-11-13,2020,11,Q4,Clothing & Apparel,Running Shoes,1,161.43,161.43,50,80.72,0.0,16.14,96.85,Delivered,Upi / Digital Wallet,Desktop,16.4,1,3.3,0,2020-11,1
O019513,C01990,2022-01-11,2022,1,Q1,Beauty & Personal Care,Lip Balm Set,1,29.44,29.44,25,7.36,0.0,2.21,24.29,Returned,Debit Card,Desktop,3.9,0,,1,2022-01,0
O019514,C01905,2023-01-26,2023,1,Q1,Electronics,Smart Plug 4-Pack,1,80.57,80.57,0,0.0,0.0,0.0,80.57,Delivered,Credit Card,Tablet,53.9,1,4.1,0,2023-01,1
O019515,C07761,2023-09-28,2023,9,Q3,Books,System Design Interview,2,27.8,55.6,0,0.0,0.0,6.67,62.27,Delivered,Credit Card,Mobile,7.6,1,4.3,0,2023-09,1
O019516,C00805,2021-12-17,2021,12,Q4,Clothing & Apparel,Slim Fit Jeans,1,17.91,17.91,0,0.0,3.99,1.79,23.69,Delivered,Credit Card,Mobile,8.1,1,2.6,0,2021-12,1
O019517,C05115,2024-01-19,2024,1,Q1,Electronics,Wireless Earbuds Pro,1,122.8,122.8,30,36.84,0.0,15.47,101.43,Delivered,Debit Card,Mobile,1.7,0,,0,2024-01,1
O019518,C02907,2020-07-07,2020,7,Q3,Toys & Games,Outdoor Frisbee,1,77.18,77.18,0,0.0,4.99,6.17,88.34,Delivered,Credit Card,Mobile,14.3,1,3.7,0,2020-07,1
O019519,C07617,2021-02-03,2021,2,Q1,Sports & Outdoors,Jump Rope Speed,2,37.14,74.28,0,0.0,0.0,8.91,83.19,Delivered,Buy Now Pay Later,Mobile,56.5,0,,0,2021-02,1
O019520,C03969,2021-03-20,2021,3,Q1,Clothing & Apparel,Winter Jacket,1,23.81,23.81,0,0.0,4.99,2.86,31.66,Delivered,Credit Card,Desktop,24.9,1,4.2,0,2021-03,1
O019521,C06616,2022-03-16,2022,3,Q1,Food & Grocery,Mixed Nuts 500g,1,19.75,19.75,0,0.0,3.99,0.99,24.73,Delivered,Credit Card,Mobile,4.7,0,,0,2022-03,1
O019522,C07918,2024-08-01,2024,8,Q3,Food & Grocery,Dark Chocolate 85%,2,21.11,42.22,5,2.11,3.99,4.81,48.91,Returned,Upi / Digital Wallet,Mobile,8.4,0,,1,2024-08,0
O019523,C06544,2025-10-01,2025,10,Q4,Automotive,USB Car Charger,1,46.67,46.67,0,0.0,6.99,9.33,62.99,Delivered,Buy Now Pay Later,Desktop,13.6,1,4.5,0,2025-10,1
O019524,C00528,2024-12-04,2024,12,Q4,Home & Kitchen,Wall Clock Modern,2,161.7,323.4,30,97.02,0.0,40.75,267.13,Delivered,Debit Card,Mobile,35.9,1,3.5,0,2024-12,1
O019525,C02549,2023-11-06,2023,11,Q4,Electronics,Portable Charger 20000mAh,1,26.55,26.55,0,0.0,4.99,2.66,34.2,Delivered,Bank Transfer,Desktop,5.4,1,3.9,0,2023-11,1
O019526,C04555,2022-02-24,2022,2,Q1,Jewelry & Accessories,Ring Set 5pc,3,48.1,144.3,0,0.0,4.99,7.22,156.51,Delivered,Credit Card,Mobile,64.4,1,4.1,0,2022-02,1
O019527,C05155,2021-01-09,2021,1,Q1,Health & Wellness,Probiotics 50B,2,17.56,35.12,0,0.0,0.0,3.51,38.63,Delivered,Upi / Digital Wallet,Mobile,23.3,1,4.6,0,2021-01,1
O019528,C07494,2020-05-26,2020,5,Q2,Clothing & Apparel,Hoodie Pullover,3,50.04,150.12,10,15.01,3.99,24.32,163.42,Delivered,Credit Card,Mobile,21.2,1,4.2,0,2020-05,1
